STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/12,0,0,0,41,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/12,0,0,0,57,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/12,0.03,0,0,64,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/12,0,0,0,51,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/12,0,0,0,45,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/12,0,0,0,47,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/12,0,0,0,41,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/12,0,0,0,51,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/12,0,0,0,51,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/12,0.04,0.3,0,39,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/12,0,0,0,47,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/12,0,0,0,45,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/12,0.12,0.3,0,38,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/12,0,0,0,35,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/12,0,0,0,44,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/12,0.03,0,0,45,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/12,0.01,0,0,46,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/12,0.12,0,0,44,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/12,0.04,0,0,53,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/12,0.01,0,0,46,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/12,0,0,0,46,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/12,0,0,0,48,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/12,0,0,0,47,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/12,0,0,0,57,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/12,0,0,0,61,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/12,0.37,0,0,46,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/12,0,0,0,47,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/12,0,0,0,45,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/12,0,0,0,51,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/12,0,0,0,51,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/29/12,0.49,0,0,45,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/12,0.11,0,0,42,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/12,0.15,0,0,43,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/12,0.14,0,0,56,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/12,0,0,0,47,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/12,0,0,0,46,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/12,0,0,0,41,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/12,0,0,0,53,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/12,0,0,0,59,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/12,0.07,0,0,53,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/12,0,0,0,43,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/12,0,0,0,57,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/12,0,0,0,62,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/12,0.08,0,0,61,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/12,0,0,0,72,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/12,0,0,0,47,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/12,0.02,0,0,49,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/12,0,0,0,59,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/12,0,0,0,55,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/12,0,0,0,64,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/12,0,0,0,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/12,0,0,0,65,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/12,0,0,0,66,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/12,0,0,0,77,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/12,0.12,0,0,61,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/12,0.04,0,0,51,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/12,0,0,0,57,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/12,0,0,0,53,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/12,0.01,0,0,64,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/12,0,0,0,63,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/12,0.04,0,0,54,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/12,0.35,0,0,44,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/12,0.3,0,0,52,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/12,0.1,0,0,58,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/12,0,0,0,66,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/12,0,0,0,70,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/12,0,0,0,59,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/12,0,0,0,59,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/12,0,0,0,62,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/12,0,0,0,68,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/12,0,0,0,65,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/12,0,0,0,62,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/12,0,0,0,54,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/12,0,0,0,62,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/12,0,0,0,62,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/12,0,0,0,66,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/12,0,0,0,76,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/12,0,0,0,77,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/12,0,0,0,81,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/12,0,0,0,63,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/12,0,0,0,63,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/12,0,0,0,66,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/12,0.1,0,0,66,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/12,2.14,0,0,57,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/12,0.27,0,0,58,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/12,0,0,0,63,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/12,0,0,0,59,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/12,0.06,0,0,60,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/12,0,0,0,57,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/12,0,0,0,58,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/12,0,0,0,65,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/12,0,0,0,57,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/12,0.94,0,0,70,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/12,0.03,0,0,54,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/12,0.65,0,0,57,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/12,0.28,0,0,69,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/12,0.07,0,0,59,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/12,0,0,0,62,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/12,0,0,0,60,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/12,0.09,0,0,64,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/12,1.4,0,0,63,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/12,0.22,0,0,67,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/12,0,0,0,71,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/12,0,0,0,75,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/12,0,0,0,75,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/12,0,0,0,70,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/12,0.57,0,0,63,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/12,0.02,0,0,72,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/12,0,0,0,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/12,0,0,0,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/12,0,0,0,78,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/12,0,0,0,78,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/12,1.76,0,0,64,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/12,0.16,0,0,69,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/12,0,0,0,74,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/12,0.46,0,0,68,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/12,0.09,0,0,74,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/12,0.19,0,0,81,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/12,0.14,0,0,78,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/12,0,0,0,85,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/12,0.01,0,0,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/12,0,0,0,77,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/31/12,0,0,0,82,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/1/12,0.45,0,0,72,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/2/12,0.81,0,0,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/3/12,0,0,0,78,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/4/12,0.22,0,0,65,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/5/12,0,0,0,67,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/6/12,0.04,0,0,71,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/7/12,0,0,0,76,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/8/12,0,0,0,78,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/9/12,0,0,0,80,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/10/12,0.08,0,0,80,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/11/12,0,0,0,75,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/12/12,1.08,0,0,73,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/13/12,1.37,0,0,69,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/14/12,0,0,0,73,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/15/12,0,0,0,80,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/16/12,0,0,0,79,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/17/12,0,0,0,70,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/18/12,0,0,0,68,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/19/12,0,0,0,74,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/20/12,0,0,0,94,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/21/12,0,0,0,97,79
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/22/12,0.19,0,0,94,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/23/12,0.65,0,0,87,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/24/12,0.03,0,0,82,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/25/12,1.9,0,0,75,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/26/12,0,0,0,76,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/27/12,0,0,0,84,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/28/12,0,0,0,86,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/12,0.06,0,0,92,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/12,0,0,0,93,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/12,0,0,0,91,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/12,0,0,0,89,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/12,0,0,0,88,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/12,0.04,0,0,89,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/12,0,0,0,95,77
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/12,0,0,0,86,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/12,0.07,0,0,99,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/12,0,0,0,89,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/12,0,0,0,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/12,0,0,0,83,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/12,0,0,0,83,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/12,0,0,0,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/12,0,0,0,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/12,0,0,0,87,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/12,0.16,0,0,87,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/12,0,0,0,93,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/12,0,0,0,91,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/12,0.21,0,0,96,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/12,0,0,0,77,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/12,0.45,0,0,72,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/12,0,0,0,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/12,0,0,0,80,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/12,0.05,0,0,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/12,0,0,0,95,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/12,0,0,0,87,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/12,0.49,0,0,88,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/12,0,0,0,90,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/12,0.07,0,0,81,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/12,0,0,0,79,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/12,0,0,0,79,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/12,0,0,0,79,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/12,0.07,0,0,82,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/12,0,0,0,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/12,0,0,0,87,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/12,0,0,0,88,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/12,0.18,0,0,87,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/12,0.23,0,0,90,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/12,0,0,0,81,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/12,0,0,0,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/12,0,0,0,86,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/12,2.12,0,0,82,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/12,0,0,0,85,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/12,0,0,0,85,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/12,0,0,0,87,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/12,0,0,0,81,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/12,0.44,0,0,83,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/12,0,0,0,88,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/12,0,0,0,85,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/12,0.37,0,0,81,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/12,0,0,0,77,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/12,0,0,0,77,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/12,0,0,0,81,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/12,0,0,0,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/12,0,0,0,82,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/12,0,0,0,85,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/12,0,0,0,84,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/12,0,0,0,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/12,0.52,0,0,82,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/12,0.1,0,0,89,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/12,0,0,0,79,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/12,0,0,0,84,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/12,0,0,0,90,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/12,0,0,0,92,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/12,0,0,0,81,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/12,0.59,0,0,76,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/12,0.62,0,0,80,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/12,0.16,0,0,84,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/12,0,0,0,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/12,0,0,0,83,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/12,0.3,0,0,83,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/12,0,0,0,76,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/12,0,0,0,75,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/12,0,0,0,76,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/12,0,0,0,77,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/12,0,0,0,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/12,0,0,0,77,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/12,0,0,0,75,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/12,0,0,0,75,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/12,0,0,0,76,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/12,1.58,0,0,78,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/12,0.01,0,0,72,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/12,0,0,0,71,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/12,0,0,0,72,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/12,0.29,0,0,76,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/12,0,0,0,70,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/12,0,0,0,69,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/12,0,0,0,73,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/12,0.03,0,0,75,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/12,0,0,0,77,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/12,0.44,0,0,74,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/12,0.03,0,0,66,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/12,0,0,0,70,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/12,0,0,0,72,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/12,0.33,0,0,71,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/12,0,0,0,74,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/12,0.41,0,0,75,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/12,0,0,0,77,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/12,0,0,0,76,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/12,0.16,0,0,56,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/12,0,0,0,56,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/12,0.03,0,0,59,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/12,0.22,0,0,68,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/12,0,0,0,60,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/12,0,0,0,60,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/12,0,0,0,55,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/12,0,0,0,72,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/12,0.18,0,0,69,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/12,0,0,0,61,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/12,0,0,0,60,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/12,0.02,0,0,66,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/12,0.28,0,0,67,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/12,0,0,0,70,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/12,0,0,0,68,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/12,0,0,0,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/12,0.03,0,0,66,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/12,0,0,0,62,57
