STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/06,0.16,0,0,54,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/06,0,0,0,40,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/06,0,0,0,44,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/06,0,0,0,38,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/06,0,0,0,35,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/06,0,0,0,38,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/06,0.18,1.7,0,39,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/06,1.04,15,6,28,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/06,0,0,17,34,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/06,0,0,14,39,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/06,0,0,12,46,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/06,0,0,7,52,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/06,0.08,0,1,57,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/06,0,0,0,35,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/06,0,0,0,30,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/06,0,0,0,36,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/06,0,0,0,42,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/06,0,0,0,43,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/06,0,0,0,47,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/06,0,0,0,40,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/06,0,0,0,49,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/06,0,0,0,30,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/06,0,0,0,32,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/06,0,0.1,0,34,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/06,0,0,0,42,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/06,0.57,0.5,0,34,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/06,0,0,1,33,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/06,0,0,0,39,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/06,0,0,0,48,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/06,0,0,0,43,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/06,0,0,0,44,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/06,0,0,0,44,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/06,0,0,0,51,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/06,0,0,0,71,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/06,0,0,0,63,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/06,0.62,0,0,50,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/06,0,0,0,56,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/06,0.03,0,0,61,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/06,0,0,0,47,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/06,0,0,0,49,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/06,0,0,0,46,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/06,0,0,0,43,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/06,0,0,0,43,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/06,0,0,0,42,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/06,0,0,0,42,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/06,0,0,0,47,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/06,0,0,0,53,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/06,0,0,0,52,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/06,0,0,0,47,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/06,0,0,0,52,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/06,0,0,0,59,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/06,0,0,0,52,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/06,0,0,0,56,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/06,0,0,0,62,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/06,0,0,0,57,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/06,0.01,0,0,67,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/06,0,0,0,67,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/06,0.24,0,0,54,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/06,0.02,0,0,56,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/06,0.36,1,0,47,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/06,0,0,0,53,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/06,0.03,0,0,57,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/06,0.66,0,0,56,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/06,0,0,0,57,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/06,0,0,0,55,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/06,0,0,0,59,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/06,0,0,0,59,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/06,0,0,0,76,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/06,0.2,0,0,59,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/06,0,0,0,80,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/06,0,0,0,66,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/06,0,0,0,63,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/06,0,0,0,71,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/06,0,0,0,73,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/06,0,0,0,78,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/06,0,0,0,57,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/06,0.83,0,0,48,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/06,2.13,0,0,61,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/06,0.2,0,0,57,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/06,0,0,0,66,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/06,0,0,0,52,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/06,0,0,0,69,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/06,0,0,0,62,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/06,0,0,0,64,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/06,0,0,0,70,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/06,0,0,0,70,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/06,0,0,0,68,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/06,0.19,0,0,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/06,0,0,0,74,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/06,0,0,0,78,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/06,0,0,0,70,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/06,0,0,0,62,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/06,0,0,0,64,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/06,0,0,0,62,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/06,0.03,0,0,65,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/06,0.03,0,0,61,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/06,1,0,0,66,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/06,0,0,0,71,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/06,0,0,0,61,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/06,0.76,0,0,65,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/06,0.98,0,0,65,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/06,0,0,0,68,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/06,0.02,0,0,69,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/06,1.08,0,0,65,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/06,0,0,0,69,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/06,0.05,0,0,68,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/06,0,0,0,65,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/06,0,0,0,69,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/06,0,0,0,73,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/06,0,0,0,71,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/06,0.15,0,0,68,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/06,0,0,0,84,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/06,0,0,0,79,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/06,0,0,0,77,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/06,0,0,0,83,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/31/06,0,0,0,67,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/1/06,0.33,0,0,77,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/2/06,0.75,0,0,78,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/3/06,0.67,0,0,68,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/4/06,0.07,0,0,69,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/5/06,0,0,0,69,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/6/06,0,0,0,72,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/7/06,1.18,0,0,63,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/8/06,0.09,0,0,66,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/9/06,0.43,0,0,76,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/10/06,0,0,0,69,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/11/06,0,0,0,71,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/12/06,0,0,0,69,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/13/06,0,0,0,79,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/14/06,0,0,0,72,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/15/06,0.04,0,0,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/16/06,0,0,0,87,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/17/06,0,0,0,80,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/18/06,0,0,0,80,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/19/06,0.01,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/20/06,0,0,0,83,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/21/06,0,0,0,78,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/22/06,0,0,0,81,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/23/06,0.36,0,0,83,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/24/06,1.35,0,0,73,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/25/06,0.74,0,0,74,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/26/06,0.01,0,0,77,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/27/06,0,0,0,78,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/28/06,0.3,0,0,80,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/06,0.08,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/06,0,0,0,83,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/06,0,0,0,81,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/06,0.03,0,0,90,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/06,0,0,0,86,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/06,0.65,0,0,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/06,0.95,0,0,76,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/06,0.57,0,0,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/06,0,0,0,81,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/06,0,0,0,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/06,0,0,0,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/06,0,0,0,79,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/06,0,0,0,81,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/06,1.41,0,0,81,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/06,0.03,0,0,86,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/06,0,0,0,79,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/06,0,0,0,79,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/06,0,0,0,94,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/06,0,0,0,93,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/06,0.06,0,0,95,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/06,0,0,0,87,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/06,0,0,0,84,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/06,1.04,0,0,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/06,0.09,0,0,79,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/06,0.01,0,0,79,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/06,0,0,0,83,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/06,0,0,0,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/06,0,0,0,83,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/06,0.17,0,0,83,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/06,0.05,0,0,85,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/06,0,0,0,90,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/06,0,0,0,91,79
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/06,0,0,0,88,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/06,0,0,0,97,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/06,0,0,0,97,80
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/06,0.02,0,0,99,79
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/06,0,0,0,93,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/06,0,0,0,91,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/06,0,0,0,83,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/06,0,0,0,87,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/06,0,0,0,89,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/06,0,0,0,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/06,0.76,0,0,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/06,0,0,0,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/06,0,0,0,79,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/06,0,0,0,83,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/06,0,0,0,82,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/06,0.01,0,0,81,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/06,0,0,0,83,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/06,0,0,0,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/06,0,0,0,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/06,0,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/06,0.13,0,0,91,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/06,0,0,0,88,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/06,0,0,0,83,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/06,0,0,0,89,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/06,0,0,0,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/06,0.01,0,0,78,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/06,0.56,0,0,71,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/06,0.23,0,0,74,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/06,0.41,0,0,79,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/06,0.48,0,0,72,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/06,0.05,0,0,76,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/06,0,0,0,73,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/06,0.07,0,0,70,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/06,0.28,0,0,69,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/06,0,0,0,78,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/06,0,0,0,79,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/06,0.4,0,0,71,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/06,0,0,0,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/06,0,0,0,80,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/06,0,0,0,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/06,0,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/06,0,0,0,74,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/06,0,0,0,71,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/06,0,0,0,70,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/06,0,0,0,71,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/06,0.59,0,0,69,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/06,0.93,0,0,68,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/06,0,0,0,79,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/06,0,0,0,81,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/06,0,0,0,78,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/06,0.04,0,0,77,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/06,0,0,0,72,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/06,0,0,0,70,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/06,0,0,0,70,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/06,0.22,0,0,76,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/06,0,0,0,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/06,0,0,0,73,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/06,0,0,0,73,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/06,0,0,0,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/06,0,0,0,73,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/06,0.05,0,0,68,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/06,0,0,0,67,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/06,0.25,0,0,69,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/06,0,0,0,71,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/06,0,0,0,75,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/06,0.68,0,0,74,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/06,0.15,0,0,67,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/06,0.02,0,0,58,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/06,0,0,0,64,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/06,0,0,0,66,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/06,0,0,0,74,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/06,0,0,0,76,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/06,0.79,0,0,64,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/06,0.16,0,0,70,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/06,0,0,0,55,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/06,0,0,0,60,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/06,0,0,0,59,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/06,0,0,0,60,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/06,1.03,0,0,63,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/06,0,0,0,75,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/06,0.08,0,0,67,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/06,0.3,0,0,66,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/06,0,0,0,59,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/06,0,0,0,61,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/06,0,0,0,57,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/06,0,0,0,53,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/06,0,0,0,56,43
