STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/15,0,0.1,5.1,39,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/15,0,0,5.1,27,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/15,0,0,3.9,37,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/15,0,0,3.9,42,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/15,0.14,0.1,2,29,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/15,0,0,2,40,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/15,0,0,2,35,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/15,0,0,1.2,40,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/15,0,0,1.2,23,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/15,0.01,0.4,1.2,35,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/15,0.01,0.3,1.2,27,5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/15,0,0,1.2,23,5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/15,0.19,3.5,3.9,27,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/15,0,0,3.1,31,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/15,0,0,2,27,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/15,0,0,2,21,3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/15,0.59,4.5,1.2,33,11
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/15,0.2,0.2,5.1,43,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/15,0,0,3.1,38,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/15,0,0,3.1,28,7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/15,0,0,2,37,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/15,0,0,2,32,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/15,0,0,2,32,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/15,0,0,1.2,31,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/15,0.51,3.1,1.2,33,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/15,0,0,3.9,39,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/15,0.7,1.2,3.1,36,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/15,0.3,0,3.1,41,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/15,0.73,5.8,1.2,41,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/15,0,0,7.1,25,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/15,0,0,5.9,37,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/15,0,0,3.9,48,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/15,0.02,0,2,54,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/15,0.49,0,1.2,50,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/15,0.02,0,0,62,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/15,0,0,0,50,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/15,0,0,0,41,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/15,1.11,0,0,49,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/15,0,0,0,46,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/15,0,0,0,50,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/15,0.02,0,0,60,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/15,0,0,0,41,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/15,0,0,0,44,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/15,0.33,3,0,40,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/15,0.02,0,3.1,48,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/15,0,0,0,45,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/15,0,0,0,41,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/15,0,0,0,43,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/15,0.12,0,0,46,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/15,0.25,0,0,54,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/15,0.23,0,0,47,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/15,0,0,0,42,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/15,0,0,0,46,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/15,0,0,0,58,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/15,0.03,0,0,48,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/15,0,0,0,53,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/15,0,0,0,57,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/15,0.11,0,0,59,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/15,0,0,0,56,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/15,0,0,0,65,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/15,0,0,0,60,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/15,0.03,0,0,57,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/15,0.01,0,0,49,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/15,0,0,0,44,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/15,0.19,0,0,58,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/15,0,0,0,61,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/15,0,0,0,61,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/15,0,0,0,62,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/15,0.04,0,0,66,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/15,0,0,0,72,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/15,0,0,0,60,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/15,0.11,0,0,69,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/15,0,0,0,73,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/15,0,0,0,62,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/15,0.87,0,0,58,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/15,0.06,0,0,67,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/15,0.19,0,0,63,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/15,0,0,0,54,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/15,0,0,0,52,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/15,0,0,0,59,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/15,0,0,0,59,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/15,0,0,0,63,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/15,0,0,0,71,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/15,0,0,0,77,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/15,0,0,0,63,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/15,0,0,0,56,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/15,0,0,0,61,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/15,0,0,0,67,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/15,0,0,0,74,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/15,0,0,0,82,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/15,0,0,0,70,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/15,0,0,0,72,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/15,0,0,0,72,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/15,0.02,0,0,64,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/15,0,0,0,74,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/15,0,0,0,77,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/15,0.01,0,0,87,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/15,0,0,0,73,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/15,0,0,0,71,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/15,0,0,0,71,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/15,0.41,0,0,70,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/15,0,0,0,81,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/15,0,0,0,68,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/15,0,0,0,75,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/15,0,0,0,69,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/15,0,0,0,62,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/15,0,0,0,79,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/15,0,0,0,68,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/15,0,0,0,74,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/15,0,0,0,77,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/15,0,0,0,76,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/15,0,0,0,74,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/15,0,0,0,78,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/15,0,0,0,80,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/15,0,0,0,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/31/15,0.02,0,0,79,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/1/15,0.78,0,0,63,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/2/15,0.34,0,0,56,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/3/15,0,0,0,68,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/4/15,0,0,0,67,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/5/15,0,0,0,69,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/6/15,0.2,0,0,79,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/7/15,0,0,0,71,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/8/15,0.02,0,0,73,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/9/15,0,0,0,85,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/10/15,0,0,0,79,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/11/15,0,0,0,87,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/12/15,0,0,0,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/13/15,0,0,0,88,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/14/15,0.31,0,0,86,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/15/15,1.09,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/16/15,0.08,0,0,79,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/17/15,0,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/18/15,0,0,0,71,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/19/15,0,0,0,89,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/20/15,0.32,0,0,75,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/21/15,0.51,0,0,90,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/22/15,0,0,0,89,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/23/15,0.02,0,0,89,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/24/15,0,0,0,86,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/25/15,0,0,0,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/26/15,0,0,0,81,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/27/15,1.02,0,0,71,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/28/15,0.3,0,0,76,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/15,0,0,0,79,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/15,0,0,0,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/15,0.26,0,0,85,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/15,0.03,0,0,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/15,0,0,0,82,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/15,0.01,0,0,80,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/15,0,0,0,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/15,0,0,0,83,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/15,0,0,0,84,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/15,0.53,0,0,89,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/15,0.32,0,0,77,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/15,0,0,0,86,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/15,0,0,0,86,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/15,0,0,0,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/15,0,0,0,84,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/15,0.13,0,0,80,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/15,0.04,0,0,82,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/15,0,0,0,79,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/15,0,0,0,80,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/15,0.02,0,0,83,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/15,0,0,0,89,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/15,0,0,0,95,79
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/15,0,0,0,89,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/15,0,0,0,89,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/15,0,0,0,88,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/15,0,0,0,87,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/15,0,0,0,84,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/15,0,0,0,87,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/15,0,0,0,85,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/15,0,0,0,89,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/15,0,0,0,95,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/15,0.97,0,0,85,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/15,0,0,0,93,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/15,0,0,0,91,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/15,0,0,0,87,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/15,0,0,0,89,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/15,0.01,0,0,92,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/15,0,0,0,91,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/15,0,0,0,86,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/15,0,0,0,86,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/15,0,0,0,83,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/15,0,0,0,87,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/15,0,0,0,81,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/15,1.13,0,0,81,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/15,0,0,0,88,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/15,0,0,0,87,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/15,0,0,0,86,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/15,0,0,0,88,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/15,0,0,0,90,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/15,0,0,0,91,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/15,0,0,0,86,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/15,0,0,0,86,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/15,0,0,0,87,77
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/15,2.48,0,0,87,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/15,0,0,0,86,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/15,0,0,0,83,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/15,0,0,0,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/15,0.01,0,0,85,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/15,0,0,0,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/15,0,0,0,83,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/15,0,0,0,82,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/15,0,0,0,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/15,0,0,0,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/15,0,0,0,91,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/15,0,0,0,87,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/15,0,0,0,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/15,0,0,0,93,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/15,0,0,0,85,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/15,0,0,0,81,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/15,0,0,0,80,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/15,0,0,0,86,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/15,0,0,0,91,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/15,0.07,0,0,87,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/15,1.18,0,0,79,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/15,0.03,0,0,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/15,0.27,0,0,80,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/15,0.04,0,0,79,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/15,0,0,0,78,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/15,0,0,0,80,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/15,0,0,0,84,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/15,0,0,0,84,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/15,0,0,0,83,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/15,0,0,0,80,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/15,0,0,0,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/15,0,0,0,72,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/15,0,0,0,73,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/15,0,0,0,80,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/15,0,0,0,83,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/15,0,0,0,75,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/15,0,0,0,73,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/15,0,0,0,72,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/15,0.04,0,0,79,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/15,0.13,0,0,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/15,0.82,0,0,78,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/15,0.08,0,0,61,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/15,1.81,0,0,57,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/15,0.16,0,0,57,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/15,0,0,0,66,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/15,0,0,0,67,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/15,0,0,0,74,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/15,0,0,0,71,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/15,0,0,0,70,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/15,0.28,0,0,74,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/15,0,0,0,66,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/15,0,0,0,68,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/15,0,0,0,72,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/15,0,0,0,74,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/15,0,0,0,70,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/15,0,0,0,65,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/15,0,0,0,66,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/15,0,0,0,58,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/15,0,0,0,53,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/15,0,0,0,52,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/15,0,0,0,70,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/15,0,0,0,71,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/15,0,0,0,70,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/15,0,0,0,66,44
